date,temperature_avg_C,temperature_min_C,temperature_max_C
2000-02-16,7.318758922799134,0.5498790471139046,13.608443622849961
2000-02-17,6.716279930740768,0.33903383801856535,12.845591902760134
2000-02-18,5.999959382594852,-0.18666635626334482,12.042294149659142
2000-02-19,5.799169279939974,-0.5419584946518512,11.936421758292738
2000-02-20,5.70167176553673,-0.4310246586857147,11.545405531810161
2000-02-21,6.0533448395549385,-0.10557835765996515,11.906491775251027
2000-02-22,6.629173309815542,0.17602026221271672,12.91783032186106
2000-02-23,6.699251171100343,0.47032953184316284,12.878153096646713
2000-02-24,6.300675296149734,0.28522074948557474,12.370759265588902
2000-02-25,6.235254948183069,0.19577912171689604,12.239122515424754
2000-02-26,6.326561759762114,-0.12033214163636785,12.403732354452927
2000-02-27,7.070412176011814,0.04127701195108102,13.4502712695475
2000-02-28,8.130828820147542,0.8172942495202165,14.779575256244925
2000-02-29,9.336698939028508,1.980321012525451,16.019878640229933
2000-03-01,9.412858648956728,2.4189630734900334,15.869079389197395
2000-03-02,9.23736802102411,2.653976210596511,15.644982889700316
2000-03-03,9.690655357914466,2.6245463068912045,16.300480619984114
2000-03-04,9.79503895792027,2.799612768817326,16.202447638261788
2000-03-05,9.647184582469947,2.5696141810342965,16.19249245700763
2000-03-06,9.760094424672559,2.3876475285063634,16.423881457677624
2000-03-07,10.127307083946391,2.9810856292743324,16.59058540015667
2000-03-08,9.71249094929459,3.087309392871475,16.017775392243664
2000-03-09,9.292331078976758,2.580631576082567,15.565126103471187
2000-03-10,9.891281837756082,2.7020960651577184,16.390992961363054
2000-03-11,10.623413281163323,3.5698529500809286,17.071397965769165
2000-03-12,10.73262674076284,4.260805563655708,16.981594190189014
2000-03-13,10.231789565072688,3.856579827348014,16.256458630901932
2000-03-14,10.06783811481779,3.2690094993490106,16.270490156731114
2000-03-15,10.226313858861374,3.2378862274591143,16.618263020838583
2000-03-16,10.692432535097339,3.458773582799779,17.16711038539546
2000-03-17,11.14393615764294,3.9858243902996264,17.645789636900417
2000-03-18,11.190379250028627,4.003990051489666,17.62335828194506
2000-03-19,11.084399372416385,3.8099632925841433,17.64650368392182
