system:index,date,total_evaporation_m,.geo
20100624,2010-06-24,-0.002103012575658701,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100625,2010-06-25,-0.002276909688489404,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100626,2010-06-26,-0.0022303703962720926,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100627,2010-06-27,-0.002223885345126769,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100628,2010-06-28,-0.002308539650759065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100629,2010-06-29,-0.002254751117109365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100630,2010-06-30,-0.0022253555330731725,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100701,2010-07-01,-0.0020888853146974334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100702,2010-07-02,-0.002131301890159197,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100703,2010-07-03,-0.0022863434605969995,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100704,2010-07-04,-0.0023851458125670527,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100705,2010-07-05,-0.002549103328624755,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100706,2010-07-06,-0.002589847646477292,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100707,2010-07-07,-0.002657604295351514,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100708,2010-07-08,-0.002724341797443925,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100709,2010-07-09,-0.0028370447750180644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100710,2010-07-10,-0.002776899693991921,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100711,2010-07-11,-0.002562682755784725,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100712,2010-07-12,-0.0023618564148289857,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100713,2010-07-13,-0.002602541623789589,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100714,2010-07-14,-0.0027656060875303223,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100715,2010-07-15,-0.0027319475154597224,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100716,2010-07-16,-0.0026733422967136268,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100717,2010-07-17,-0.0026844744406108404,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100718,2010-07-18,-0.0027295174557417047,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100719,2010-07-19,-0.002518313795003591,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100720,2010-07-20,-0.0023974255898121482,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100721,2010-07-21,-0.002454250963709136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100722,2010-07-22,-0.0025203719142209645,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100723,2010-07-23,-0.0028563375029395256,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100724,2010-07-24,-0.0027671456769792747,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100725,2010-07-25,-0.002751107004458207,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100726,2010-07-26,-0.0026971685266974094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100727,2010-07-27,-0.0027376642041002422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100728,2010-07-28,-0.0028559682822510957,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100729,2010-07-29,-0.002871352153486374,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100730,2010-07-30,-0.0028330533781434,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100731,2010-07-31,-0.0028724685991678776,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100801,2010-08-01,-0.002808656188673173,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100802,2010-08-02,-0.0028206667461569334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100803,2010-08-03,-0.002731115841638185,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100804,2010-08-04,-0.0028206959180704116,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100805,2010-08-05,-0.0029028537776007953,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100806,2010-08-06,-0.0029389273696276124,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100807,2010-08-07,-0.0029732355765624166,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100808,2010-08-08,-0.0030692669728959107,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100809,2010-08-09,-0.003165554013077895,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100810,2010-08-10,-0.003148156808024439,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100811,2010-08-11,-0.0030334415448706464,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100812,2010-08-12,-0.0028757235969672583,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100813,2010-08-13,-0.002742138335764893,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100814,2010-08-14,-0.0028227666332423084,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100815,2010-08-15,-0.0027809644733271088,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100816,2010-08-16,-0.0027498594000314363,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100817,2010-08-17,-0.0028383209978980377,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100818,2010-08-18,-0.002716251265576601,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100819,2010-08-19,-0.0026528928647416095,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100820,2010-08-20,-0.002560481306841975,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100821,2010-08-21,-0.0026681876073604647,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100822,2010-08-22,-0.0027120174041202682,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100823,2010-08-23,-0.002807798358413632,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100824,2010-08-24,-0.002753769264607872,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100825,2010-08-25,-0.0027069442113916748,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100826,2010-08-26,-0.002741908492640317,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100827,2010-08-27,-0.0029260168543854123,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100828,2010-08-28,-0.0028483101277378318,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100829,2010-08-29,-0.002823036806751598,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100830,2010-08-30,-0.00274268554214025,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100831,2010-08-31,-0.002686366927833079,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100901,2010-09-01,-0.002827709041224912,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100902,2010-09-02,-0.002815216215908658,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100903,2010-09-03,-0.0026237827205349167,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100904,2010-09-04,-0.0024671635677778058,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100905,2010-09-05,-0.0026198475484501783,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100906,2010-09-06,-0.0027293488159784675,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100907,2010-09-07,-0.0025759336995454848,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100908,2010-09-08,-0.002477825289354756,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100909,2010-09-09,-0.002529885458639155,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100910,2010-09-10,-0.0026294304986943153,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100911,2010-09-11,-0.002564654671619671,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100912,2010-09-12,-0.0025651560040267844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100913,2010-09-13,-0.002602729302405367,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100914,2010-09-14,-0.0025293629594431532,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100915,2010-09-15,-0.0025595267547832657,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100916,2010-09-16,-0.002547551110735229,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100917,2010-09-17,-0.00255550726593637,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100918,2010-09-18,-0.002505520391185652,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100919,2010-09-19,-0.0025417897091928707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100920,2010-09-20,-0.002587120586389603,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100921,2010-09-21,-0.0026711710724993502,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100922,2010-09-22,-0.002727461797461464,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100923,2010-09-23,-0.0027730684478680257,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100924,2010-09-24,-0.00271265889572924,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100925,2010-09-25,-0.0027342119654254564,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100926,2010-09-26,-0.0027344521160053764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100927,2010-09-27,-0.0028152959072061372,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100928,2010-09-28,-0.0028151868564228037,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100929,2010-09-29,-0.0027468299330943766,"{""type"":""MultiPoint"",""coordinates"":[]}"
20100930,2010-09-30,-0.0027541609262738964,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101001,2010-10-01,-0.002737134836061365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101002,2010-10-02,-0.002618909687571765,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101003,2010-10-03,-0.0025803767686430642,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101004,2010-10-04,-0.0025991475311161654,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101005,2010-10-05,-0.0025016613699745407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101006,2010-10-06,-0.0023102627070471877,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101007,2010-10-07,-0.002106835180627181,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101008,2010-10-08,-0.0021199111710830804,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101009,2010-10-09,-0.0022299287878826107,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101010,2010-10-10,-0.002299307595945151,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101011,2010-10-11,-0.0022837643759554644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101012,2010-10-12,-0.002262907703208203,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101013,2010-10-13,-0.002272620657391157,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101014,2010-10-14,-0.0022040514756320627,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101015,2010-10-15,-0.0020439816044641266,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101016,2010-10-16,-0.001988133152011277,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101017,2010-10-17,-0.0018769797333240855,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101018,2010-10-18,-0.0019344102052731883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101019,2010-10-19,-0.0020239223172771608,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101020,2010-10-20,-0.0019846428036778877,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101021,2010-10-21,-0.0019781086056375927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101022,2010-10-22,-0.0018366741694621203,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101023,2010-10-23,-0.0018473410328772304,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101024,2010-10-24,-0.001953213144813141,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101025,2010-10-25,-0.001971991034797839,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101026,2010-10-26,-0.0019731101638833706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101027,2010-10-27,-0.0019984875177283977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101028,2010-10-28,-0.0019917372789317817,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101029,2010-10-29,-0.0019173633787610384,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101030,2010-10-30,-0.0017930578566505617,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101031,2010-10-31,-0.0016625523939022549,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101101,2010-11-01,-0.001595334400742281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101102,2010-11-02,-0.0015148104268527037,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101103,2010-11-03,-0.0016142081656424572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101104,2010-11-04,-0.0017142727473118012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101105,2010-11-05,-0.0017194727272126869,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101106,2010-11-06,-0.0017047901996386607,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101107,2010-11-07,-0.0016403295335335924,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101108,2010-11-08,-0.0015005380258782592,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101109,2010-11-09,-0.001540763318121543,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101110,2010-11-10,-0.001539867197008968,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101111,2010-11-11,-0.0015098705749091738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101112,2010-11-12,-0.0014966144150495308,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101113,2010-11-13,-0.0015057678315343666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101114,2010-11-14,-0.001589326366309322,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101115,2010-11-15,-0.001595394605119331,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101116,2010-11-16,-0.0015341231091838697,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101117,2010-11-17,-0.0014399491130259853,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101118,2010-11-18,-0.0014334296615656507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101119,2010-11-19,-0.0014301392511528687,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101120,2010-11-20,-0.0014901758435903873,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101121,2010-11-21,-0.0014177809413001203,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101122,2010-11-22,-0.001411041022876919,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101123,2010-11-23,-0.00135449716360145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101124,2010-11-24,-0.0013407249890117607,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101125,2010-11-25,-0.0013300578648422917,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101126,2010-11-26,-0.0012857202378410543,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101127,2010-11-27,-0.0012631082221780927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101128,2010-11-28,-0.0012635197121187327,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101129,2010-11-29,-0.0013605657309358212,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101130,2010-11-30,-0.0013439524405843156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101201,2010-12-01,-0.0012345918582897914,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101202,2010-12-02,-0.0012281105376556693,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101203,2010-12-03,-0.0012139742228014058,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101204,2010-12-04,-0.0012091287449399397,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101205,2010-12-05,-0.0011642011408502996,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101206,2010-12-06,-0.0010784110794231966,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101207,2010-12-07,-9.974474282151533E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101208,2010-12-08,-9.225547445445057E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101209,2010-12-09,-9.041461706229232E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101210,2010-12-10,-0.0010465689044463114,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101211,2010-12-11,-0.0011222334904186877,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101212,2010-12-12,-0.0011891398604775708,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101213,2010-12-13,-0.0011627666945598612,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101214,2010-12-14,-0.0011592985654822077,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101215,2010-12-15,-0.0011617468576773885,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101216,2010-12-16,-0.0011359917412304707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101217,2010-12-17,-0.0011166735153603934,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101218,2010-12-18,-0.0011065941124144727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101219,2010-12-19,-0.0011408803175698107,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101220,2010-12-20,-0.001106487991017192,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101221,2010-12-21,-0.0011223442527596098,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101222,2010-12-22,-0.0010834033721951511,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101223,2010-12-23,-0.0010394917930510387,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101224,2010-12-24,-0.0010034709043160426,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101225,2010-12-25,-9.896781361245733E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101226,2010-12-26,-0.0010037537883315864,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101227,2010-12-27,-9.85325301958861E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101228,2010-12-28,-9.522965834863535E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101229,2010-12-29,-9.512808645667378E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101230,2010-12-30,-9.618266185447302E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20101231,2010-12-31,-9.602116968253147E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110101,2011-01-01,-9.546578820906977E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110102,2011-01-02,-9.625581382398453E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110103,2011-01-03,-9.333013006418262E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110104,2011-01-04,-9.018906862021167E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110105,2011-01-05,-9.034690326048397E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110106,2011-01-06,-9.488041797120712E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110107,2011-01-07,-9.484384157049594E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110108,2011-01-08,-9.088393301180227E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110109,2011-01-09,-9.112975317358825E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110110,2011-01-10,-9.271642466113142E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110111,2011-01-11,-9.94220481995167E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110112,2011-01-12,-9.694882987808523E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110113,2011-01-13,-9.521697079124013E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110114,2011-01-14,-9.553963036075541E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110115,2011-01-15,-9.491070477929205E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110116,2011-01-16,-9.378083171929727E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110117,2011-01-17,-9.580080354065427E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110118,2011-01-18,-9.550284369323899E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110119,2011-01-19,-9.713683231434018E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110120,2011-01-20,-9.662240302749527E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110121,2011-01-21,-9.689854766536665E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110122,2011-01-22,-9.407237050719843E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110123,2011-01-23,-9.335877378829502E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110124,2011-01-24,-9.39948850956921E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110125,2011-01-25,-9.362394641362351E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110126,2011-01-26,-9.223856541615284E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110127,2011-01-27,-9.303443938107E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110128,2011-01-28,-9.13046023236078E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20110129,2011-01-29,-9.025764142473279E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
