system:index,date,runoff_m,sub_surface_runoff_m,surface_runoff_m,.geo
20141228,2014-12-28,4.245278058662536E-4,3.2941730410240903E-4,9.51088168195185E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141229,2014-12-29,3.773589099314244E-4,2.9759033435444303E-4,7.976715088282613E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141230,2014-12-30,3.088366085517466E-4,2.832330380667675E-4,2.5602678652753562E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20141231,2014-12-31,2.8870611334761006E-4,2.6814109220851546E-4,2.056438259673352E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101,2015-01-01,3.2019108518486144E-4,2.5960542184590607E-4,6.0585696982649496E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102,2015-01-02,3.397259460256073E-4,2.524042213815701E-4,8.732117542388771E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103,2015-01-03,3.508062863187648E-4,2.4996822266694097E-4,1.0083729409915891E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104,2015-01-04,3.0086428248818527E-4,2.3782552020791306E-4,6.303837340283113E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105,2015-01-05,2.6662301563827573E-4,2.3223646321477294E-4,3.4386832465585634E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106,2015-01-06,2.478477609145019E-4,2.275106478497287E-4,2.033704214605012E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107,2015-01-07,2.398014283030305E-4,2.2179839981695317E-4,1.8000312867217936E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108,2015-01-08,2.3746099193556601E-4,2.174768304081002E-4,1.9984298653419195E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109,2015-01-09,2.2850174061841356E-4,2.13320882890705E-4,1.5179467535670523E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110,2015-01-10,2.232265912100517E-4,2.0946022413874355E-4,1.3764793818833828E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111,2015-01-11,2.2568193381159514E-4,2.0596702758440992E-4,1.9714817780603463E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150112,2015-01-12,2.1898491409430042E-4,2.0143134499209442E-4,1.7553425691966665E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150113,2015-01-13,2.1575710552002085E-4,1.976673507695528E-4,1.8090677764690066E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150114,2015-01-14,2.068096872450362E-4,1.941451121026482E-4,1.2663224183626372E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150115,2015-01-15,2.03424900364883E-4,1.9079158146868673E-4,1.2632468641931704E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150116,2015-01-16,2.0360486743767285E-4,1.8754517878938703E-4,1.605963292011061E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150117,2015-01-17,2.0776217819921068E-4,1.8554718894176904E-4,2.2214574971464945E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150118,2015-01-18,2.0128052946016524E-4,1.8439707476037044E-4,1.6881975817807695E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150119,2015-01-19,1.8808526471866637E-4,1.7872628768772584E-4,9.358120380785089E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150120,2015-01-20,1.8547375018023303E-4,1.7563302836979796E-4,9.840853300590427E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150121,2015-01-21,1.9645934910216816E-4,1.7280150224367478E-4,2.3657357370527953E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150122,2015-01-22,2.0506279051566004E-4,1.7104604403496199E-4,3.401589277799197E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150123,2015-01-23,1.8613293249184973E-4,1.6776763789202933E-4,1.8365235641496253E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150124,2015-01-24,1.8141243498925893E-4,1.65256637571155E-4,1.6155733069807518E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150125,2015-01-25,1.8208500240043273E-4,1.6304572863406916E-4,1.9039106571512705E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150126,2015-01-26,1.8145221864876527E-4,1.6066845944223153E-4,2.0783683187912083E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150127,2015-01-27,1.835097920498124E-4,1.5917625913805484E-4,2.4333255579164544E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150128,2015-01-28,1.819827542641857E-4,1.5687932063980544E-4,2.5103323473854998E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150129,2015-01-29,1.9210688904143752E-4,1.5536267114675407E-4,3.674225813895184E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150130,2015-01-30,1.957169591402945E-4,1.5469341175680808E-4,4.1022228361897034E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150131,2015-01-31,1.6730755996842713E-4,1.511125613170902E-4,1.6193362208405195E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150201,2015-02-01,1.6324331621854547E-4,1.4884759489693387E-4,1.4394332902467836E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150202,2015-02-02,1.7615626690944367E-4,1.481120386698643E-4,2.8042940979643102E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150203,2015-02-03,2.1244788200631807E-4,1.5538794896756373E-4,5.705868819406141E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150204,2015-02-04,1.598338103878618E-4,1.4292756184857276E-4,1.6905440620128872E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150205,2015-02-05,1.6393641832443133E-4,1.4113201397072738E-4,2.2802507784496904E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150206,2015-02-06,1.6152278841533228E-4,1.3953122993652658E-4,2.199148516328241E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150207,2015-02-07,1.641708230294487E-4,1.3815493479651722E-4,2.6014416325508815E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150208,2015-02-08,1.6234615481387982E-4,1.3688566939449467E-4,2.5460338769164132E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150209,2015-02-09,1.7239088294964132E-4,1.3622215307156985E-4,3.616858425933474E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150210,2015-02-10,1.7556624822181454E-4,1.3682265447486844E-4,3.874246040137754E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150211,2015-02-11,1.6482143662609734E-4,1.337819481159541E-4,3.1038129545824524E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150212,2015-02-12,1.6630427909688857E-4,1.3207459344424463E-4,3.4228274267487815E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150213,2015-02-13,1.744691153967797E-4,1.3211606214591566E-4,4.235187817590574E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150214,2015-02-14,1.627797952067979E-4,1.2937008017172886E-4,3.34091243225061E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150215,2015-02-15,1.664136811744874E-4,1.279967438817513E-4,3.8416890339060195E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150216,2015-02-16,1.7437596744212337E-4,1.2887755811847888E-4,4.549778213252701E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150217,2015-02-17,1.5778399936426454E-4,1.2587955293008387E-4,3.190327686522432E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150218,2015-02-18,1.6730017124886332E-4,1.2498349035805357E-4,4.231667583417697E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150219,2015-02-19,2.1006754734791252E-4,1.2759410957304538E-4,8.247317839885197E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150220,2015-02-20,1.7727119793186957E-4,1.2721306398259374E-4,5.005739890462765E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150221,2015-02-21,1.6276661779940314E-4,1.219433160267361E-4,4.082196447689331E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150222,2015-02-22,1.5582754241371029E-4,1.2061212829768533E-4,3.5213943632915964E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150223,2015-02-23,1.805629901497955E-4,1.1988497028585331E-4,6.0677925304660884E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150224,2015-02-24,3.4396145982118855E-4,1.37826491467373E-4,2.0613334474150607E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150225,2015-02-25,3.3332462902294183E-4,1.5045696149296805E-4,1.8286712752582724E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150226,2015-02-26,2.761288787735677E-4,1.2849101944254976E-4,1.4763668470149579E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150227,2015-02-27,2.933903006240456E-4,1.3146110479293982E-4,1.6192948233643577E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150228,2015-02-28,2.3264757937301546E-4,1.2432113708724777E-4,1.0832604531279725E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150301,2015-03-01,4.895143267336819E-4,1.6352090892172305E-4,3.259930496802329E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150302,2015-03-02,6.479567824747199E-4,2.382410982254668E-4,4.0971527884544744E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150303,2015-03-03,3.2405184159645713E-4,1.5047301812944405E-4,1.7357843893380204E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150304,2015-03-04,3.043793621089239E-4,1.4732590075152642E-4,1.5705216654176486E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150305,2015-03-05,2.2360928488622805E-4,1.4591240226156848E-4,7.769590259216942E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150306,2015-03-06,1.9919597812260843E-4,1.4319773023811216E-4,5.599814175272839E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150307,2015-03-07,2.4925321759359154E-4,1.5062370044699713E-4,9.862853821589455E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150308,2015-03-08,2.621190770357386E-4,1.5955573375336064E-4,1.0256209234268467E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150309,2015-03-09,1.8433782787937946E-4,1.4202753116879653E-4,4.23102781723819E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150310,2015-03-10,1.856980573758626E-4,1.3980249571619665E-4,4.589474703487429E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150311,2015-03-11,1.752268874471824E-4,1.3870665250069957E-4,3.651930603883761E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150312,2015-03-12,1.7212523674206914E-4,1.3675548542486137E-4,3.5368537931802344E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150313,2015-03-13,1.9733043147495346E-4,1.3608535060417466E-4,6.124506132715096E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150314,2015-03-14,2.7592193872502966E-4,1.365061257193988E-4,1.394151157207804E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150315,2015-03-15,4.1437403718960926E-4,1.5390321782594234E-4,2.6047015058426343E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150316,2015-03-16,3.800377419778874E-4,1.6441552826729702E-4,2.1562188969866214E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150317,2015-03-17,3.042192682318135E-4,1.4952854757276015E-4,1.5469048224262162E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150318,2015-03-18,2.67708163191172E-4,1.52696450250347E-4,1.1501203615332749E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150319,2015-03-19,2.259529516776063E-4,1.5191089965955334E-4,7.404058790428586E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150320,2015-03-20,1.9413637086382142E-4,1.4759342049395366E-4,4.654212180233926E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150321,2015-03-21,2.0008268427966738E-4,1.4440642752758245E-4,5.567620980676712E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150322,2015-03-22,2.0726851537105045E-4,1.4207113700708028E-4,6.519672541426142E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150323,2015-03-23,2.244634352783267E-4,1.4091960398660114E-4,8.354240210879507E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150324,2015-03-24,2.4965444914660357E-4,1.403064434770943E-4,1.0934685401681577E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150325,2015-03-25,2.4071580591884223E-4,1.402440601114986E-4,1.0047174623557205E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150326,2015-03-26,2.3531752675467959E-4,1.3877582663520695E-4,9.65408719531313E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150327,2015-03-27,2.879662470059404E-4,1.376637204814608E-4,1.5030275808975078E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150328,2015-03-28,3.664344179339337E-4,1.44649167000246E-4,2.21784678065115E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150329,2015-03-29,4.010134685055376E-4,1.7201802656857193E-4,2.2899539898188872E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150330,2015-03-30,4.1471716483963055E-4,1.478824020481442E-4,2.668345113797294E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150331,2015-03-31,4.2127039066939225E-4,1.5795137074598858E-4,2.6331819752314786E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150401,2015-04-01,6.258297361277051E-4,2.0828719101031123E-4,4.175429620253477E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150402,2015-04-02,6.402221482717266E-4,2.1416544302031558E-4,4.260558688312278E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150403,2015-04-03,4.543835060218175E-4,2.1290930431628767E-4,2.4147390227567157E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150404,2015-04-04,6.584520795621929E-4,2.2152612199829725E-4,4.3692547941734036E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150405,2015-04-05,7.274808167608547E-4,2.364481173737463E-4,4.91032292135187E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150406,2015-04-06,5.434769152905042E-4,2.2921539353484724E-4,3.142614545897074E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150407,2015-04-07,4.1505390105609375E-4,2.0362406191718602E-4,2.1142959753510152E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150408,2015-04-08,4.969631421483068E-4,2.19131828929767E-4,2.778314848362857E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150409,2015-04-09,5.681032714995082E-4,2.4415122747600826E-4,3.239514330662136E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150410,2015-04-10,3.7448631933042267E-4,2.2006009991516222E-4,1.54426177555091E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150411,2015-04-11,3.943775494480672E-4,2.001013205329641E-4,1.9427647349979087E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150412,2015-04-12,4.4930707507836055E-4,1.9296276621000728E-4,2.5634380848146295E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150413,2015-04-13,4.6446569634223464E-4,1.963624093876876E-4,2.681027915141593E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150414,2015-04-14,3.9483980274793173E-4,1.8588580146895072E-4,2.0895384091169044E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150415,2015-04-15,4.4420872278509374E-4,1.8470733327578603E-4,2.595010439994373E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150416,2015-04-16,4.8778295784972594E-4,1.9258550965022382E-4,2.9519730524059774E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150417,2015-04-17,6.602712240702795E-4,2.1101980329820699E-4,4.4925096699912725E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150418,2015-04-18,7.661901567889331E-4,2.5754799598644296E-4,5.086410797823788E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150419,2015-04-19,6.285028720209999E-4,2.487037491003779E-4,3.797994671861214E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150420,2015-04-20,5.812207136171861E-4,2.6627574057038774E-4,3.149448786296035E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150421,2015-04-21,7.301520864149076E-4,2.9174834493893076E-4,4.3840391985048443E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150422,2015-04-22,9.400098441696256E-4,3.868104673130496E-4,5.53198351785393E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150423,2015-04-23,9.574635171110032E-4,3.7428090574391135E-4,5.831826625529018E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150424,2015-04-24,7.779621546861774E-4,3.0948607169385505E-4,4.68475258271472E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150425,2015-04-25,5.329286960444253E-4,2.4208380805845254E-4,2.908447463068378E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150426,2015-04-26,5.313555546115093E-4,2.3634862995847614E-4,2.9500640202728207E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150427,2015-04-27,5.123066816026477E-4,2.3638667641998044E-4,2.759197169894977E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150428,2015-04-28,5.127112491764247E-4,2.2394499368141407E-4,2.887657346426461E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150429,2015-04-29,5.535451379774202E-4,2.4003658686032228E-4,3.1350805550463197E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150430,2015-04-30,4.5563365414389426E-4,2.1849710945673817E-4,2.3713580449934445E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150501,2015-05-01,4.4768423284667066E-4,2.1427841528871963E-4,2.3340498924165538E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150502,2015-05-02,5.192138146684216E-4,2.2470535529375892E-4,2.945083854219587E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150503,2015-05-03,5.523081249541828E-4,2.3389453622333291E-4,3.184125977232284E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150504,2015-05-04,5.268683966977582E-4,2.3165739401796698E-4,2.952103029229178E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150505,2015-05-05,4.6025559069879545E-4,2.299692703367744E-4,2.302862253489453E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150506,2015-05-06,5.067893026013143E-4,2.217299603844126E-4,2.850587626677706E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150507,2015-05-07,5.661399541568196E-4,2.2419010999033163E-4,3.41949118152489E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150508,2015-05-08,5.39131998119364E-4,2.1278329098520867E-4,3.2634783230322905E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150509,2015-05-09,5.599974300061044E-4,2.1068342384501757E-4,3.4931388624341825E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150510,2015-05-10,6.547030414974435E-4,2.2019611812902938E-4,4.345066915666587E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150511,2015-05-11,8.507079304614484E-4,2.4209322725531954E-4,6.08614449217136E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150512,2015-05-12,9.15876389735293E-4,2.544254388501053E-4,6.614507402863834E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150513,2015-05-13,8.835410702010735E-4,2.6158111051953687E-4,6.219599026524524E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150514,2015-05-14,9.222612915053332E-4,2.5913868287163615E-4,6.631227136041836E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150515,2015-05-15,0.0011331014916259163,3.034376046862942E-4,8.296634092124451E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150516,2015-05-16,0.0013962898374038997,3.276814111470686E-4,0.0010686077627567792,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150517,2015-05-17,0.0012777469260763887,3.5286502024533536E-4,9.248819498181043E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150518,2015-05-18,0.0010439869005531325,3.2292913103795296E-4,7.210576431804794E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150519,2015-05-19,9.522609781901646E-4,3.242247276859879E-4,6.280362782864038E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
